"hod";"cod";"N";"disease";"total.cod";"total.hod";"total";"prop.cod";"prop.total"
2;"X23";3;"Contact with hornets, wasps, and bees";86;18954;513095;0,0348837209302326;0,0369405275826114
2;"X29";1;"Contact with unspecified venomous animal or plant";9;18954;513095;0,111111111111111;0,0369405275826114
2;"X31";2;"Exposure to excessive natural cold";40;18954;513095;0,05;0,0369405275826114
2;"X32";1;"Exposure to sunlight";2;18954;513095;0,5;0,0369405275826114
2;"X33";1;"Victim of lightning";97;18954;513095;0,0103092783505155;0,0369405275826114
2;"X37";1;"Victim of cataclysmic storm";6;18954;513095;0,166666666666667;0,0369405275826114
2;"X41";2;"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism, and psychotropic drugs, not elsewhere classified";11;18954;513095;0,181818181818182;0,0369405275826114
2;"X42";1;"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified";55;18954;513095;0,0181818181818182;0,0369405275826114
2;"X44";2;"Accidental poisoning by and exposure to other and unspecified drugs, medicaments, and biological substances";107;18954;513095;0,0186915887850467;0,0369405275826114
2;"X45";15;"Accidental poisoning by and exposure to alcohol";370;18954;513095;0,0405405405405405;0,0369405275826114
2;"X47";5;"Accidental poisoning by and exposure to other gases and vapors";180;18954;513095;0,0277777777777778;0,0369405275826114
2;"X48";12;"Accidental poisoning by and exposure to pesticides";117;18954;513095;0,102564102564103;0,0369405275826114
2;"X49";5;"Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances";234;18954;513095;0,0213675213675214;0,0369405275826114
2;"X59";303;"Exposure to unspecified factor";8188;18954;513095;0,0370053737176356;0,0369405275826114
2;"X60";1;"Intentional self-poisoning (suicide) by and exposure to nonopioid analgesics, antipyretics, and antirheumatics";1;18954;513095;1;0,0369405275826114
2;"X64";2;"Intentional self-poisoning (suicide) by and exposure to other and unspecified drugs, medicaments, and biological substances";30;18954;513095;0,0666666666666667;0,0369405275826114
2;"X65";1;"Intentional self-poisoning (suicide) by and exposure to alcohol";2;18954;513095;0,5;0,0369405275826114
2;"X68";6;"Intentional self-poisoning (suicide) by and exposure to pesticides";156;18954;513095;0,0384615384615385;0,0369405275826114
2;"X69";5;"Intentional self-poisoning (suicide) by and exposure to other and unspecified chemicals and noxious substances";115;18954;513095;0,0434782608695652;0,0369405275826114
2;"X70";149;"Intentional self-harm (suicide) by hanging, strangulation, and suffocation";3028;18954;513095;0,0492073976221929;0,0369405275826114
2;"X74";19;"Intentional self-harm (suicide) by other and unspecified firearm discharge";502;18954;513095;0,0378486055776892;0,0369405275826114
2;"X78";1;"Intentional self-harm (suicide) by sharp object";39;18954;513095;0,0256410256410256;0,0369405275826114
2;"X80";1;"Intentional self-harm (suicide) by jumping from a high place";24;18954;513095;0,0416666666666667;0,0369405275826114
2;"X84";3;"Intentional self-harm (suicide) by unspecified means";35;18954;513095;0,0857142857142857;0,0369405275826114
2;"X91";37;"Assault (homicide) by hanging, strangulation, and suffocation";700;18954;513095;0,0528571428571429;0,0369405275826114
2;"X92";1;"Assault (homicide) by drowning and submersion";64;18954;513095;0,015625;0,0369405275826114
2;"X93";2;"Assault (homicide) by handgun discharge";38;18954;513095;0,0526315789473684;0,0369405275826114
2;"X94";4;"Assault (homicide) by rifle, shotgun, and larger firearm discharge";101;18954;513095;0,0396039603960396;0,0369405275826114
2;"X95";389;"Assault (homicide) by other and unspecified firearm discharge";7228;18954;513095;0,0538184836745988;0,0369405275826114
2;"X96";3;"Assault (homicide) by explosive material";14;18954;513095;0,214285714285714;0,0369405275826114
2;"X97";3;"Assault (homicide) by smoke, fire, and flames";51;18954;513095;0,0588235294117647;0,0369405275826114
2;"X99";112;"Assault (homicide) by sharp object";1575;18954;513095;0,0711111111111111;0,0369405275826114
2;"Y00";10;"Assault (homicide) by blunt object";126;18954;513095;0,0793650793650794;0,0369405275826114
2;"Y03";1;"Assault (homicide) by crashing of motor vehicle";28;18954;513095;0,0357142857142857;0,0369405275826114
2;"Y04";10;"Assault (homicide) by bodily force";119;18954;513095;0,0840336134453782;0,0369405275826114
2;"Y06";3;"Neglect and abandonment";27;18954;513095;0,111111111111111;0,0369405275826114
2;"Y08";2;"Assault (homicide) by other specified means";43;18954;513095;0,0465116279069767;0,0369405275826114
2;"Y09";52;"Assault (homicide) by unspecified means";1150;18954;513095;0,0452173913043478;0,0369405275826114
2;"Y16";2;"Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapors, undetermined intent";5;18954;513095;0,4;0,0369405275826114
2;"Y17";3;"Poisoning by and exposure to other gases and vapors, undetermined intent";21;18954;513095;0,142857142857143;0,0369405275826114
2;"Y18";4;"Poisoning by and exposure to pesticides, undetermined intent";40;18954;513095;0,1;0,0369405275826114
2;"Y19";2;"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent";76;18954;513095;0,0263157894736842;0,0369405275826114
2;"Y20";9;"Hanging, strangulation, and suffocation, undetermined intent";350;18954;513095;0,0257142857142857;0,0369405275826114
2;"Y21";4;"Drowning and submersion, undetermined intent";165;18954;513095;0,0242424242424242;0,0369405275826114
2;"Y24";18;"Other and unspecified firearm discharge, undetermined intent";427;18954;513095;0,0421545667447307;0,0369405275826114
2;"Y26";2;"Exposure to smoke, fire, and flames, undetermined intent";51;18954;513095;0,0392156862745098;0,0369405275826114
2;"Y28";9;"Contact with sharp object, undetermined intent";118;18954;513095;0,076271186440678;0,0369405275826114
2;"Y30";2;"Falling, jumping, or pushed from a high place, undetermined intent";89;18954;513095;0,0224719101123595;0,0369405275826114
2;"Y33";2;"Other specified events, undetermined intent";55;18954;513095;0,0363636363636364;0,0369405275826114
2;"Y34";32;"Unspecified event, undetermined intent";749;18954;513095;0,0427236315086782;0,0369405275826114
2;"Y57";4;"Adverse effects in therapeutic use, other and unspecified drugs and medicaments";107;18954;513095;0,0373831775700935;0,0369405275826114
2;"Y83";9;"Surgical operation and other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure";171;18954;513095;0,0526315789473684;0,0369405275826114
2;"Y84";2;"Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure";23;18954;513095;0,0869565217391304;0,0369405275826114
2;"Y86";9;"Sequelae of other accidents";357;18954;513095;0,0252100840336134;0,0369405275826114
2;"Y88";1;"Sequelae with surgical and medical care as external cause";4;18954;513095;0,25;0,0369405275826114
8;"A01";1;"Typhoid and paratyphoid fevers";52;21906;513095;0,0192307692307692;0,0426938481177949
8;"A02";1;"Other salmonella infections";62;21906;513095;0,0161290322580645;0,0426938481177949
8;"A03";1;"Shigellosis";7;21906;513095;0,142857142857143;0,0426938481177949
8;"A04";11;"Other bacterial intestinal infections";139;21906;513095;0,079136690647482;0,0426938481177949
8;"A05";1;"Other bacterial foodborne intoxications, not elsewhere classified";21;21906;513095;0,0476190476190476;0,0426938481177949
8;"A06";5;"Amebiasis";84;21906;513095;0,0595238095238095;0,0426938481177949
8;"A08";2;"Viral and other specified intestinal infections";36;21906;513095;0,0555555555555556;0,0426938481177949
8;"A09";148;"Diarrhea and gastroenteritis of infectious origin";3056;21906;513095;0,0484293193717278;0,0426938481177949
8;"A16";74;"Respiratory tuberculosis, not confirmed bacteriologically or histologically";1671;21906;513095;0,0442848593656493;0,0426938481177949
8;"A17";2;"Tuberculosis of nervous system";95;21906;513095;0,0210526315789474;0,0426938481177949
8;"A18";8;"Tuberculosis of other organs";94;21906;513095;0,0851063829787234;0,0426938481177949
8;"A19";5;"Miliary tuberculosis";151;21906;513095;0,033112582781457;0,0426938481177949
8;"A27";1;"Leptospirosis";24;21906;513095;0,0416666666666667;0,0426938481177949
8;"A31";1;"Infection due to other mycobacteria";2;21906;513095;0,5;0,0426938481177949
8;"A39";1;"Meningococcal infection";6;21906;513095;0,166666666666667;0,0426938481177949
8;"A41";144;"Other septicemia";4189;21906;513095;0,0343757460014323;0,0426938481177949
8;"A46";1;"Erysipelas";23;21906;513095;0,0434782608695652;0,0426938481177949
8;"A48";1;"Other bacterial diseases, not elsewhere classified";14;21906;513095;0,0714285714285714;0,0426938481177949
8;"A49";2;"Bacterial infection of unspecified site";33;21906;513095;0,0606060606060606;0,0426938481177949
8;"A50";1;"Congenital syphilis";19;21906;513095;0,0526315789473684;0,0426938481177949
8;"A86";9;"Unspecified viral encephalitis";198;21906;513095;0,0454545454545455;0,0426938481177949
8;"A87";1;"Viral meningitis";31;21906;513095;0,032258064516129;0,0426938481177949
8;"A91";1;"Dengue hemorrhagic fever";34;21906;513095;0,0294117647058824;0,0426938481177949
8;"B00";1;"Herpesviral [herpes simplex] infections";24;21906;513095;0,0416666666666667;0,0426938481177949
8;"B01";8;"Varicella [chickenpox]";130;21906;513095;0,0615384615384615;0,0426938481177949
8;"B02";1;"Zoster [herpes zoster]";45;21906;513095;0,0222222222222222;0,0426938481177949
8;"B16";4;"Acute hepatitis B";105;21906;513095;0,0380952380952381;0,0426938481177949
8;"B18";33;"Chronic viral hepatitis";732;21906;513095;0,0450819672131148;0,0426938481177949
8;"B19";7;"Unspecified viral hepatitis";330;21906;513095;0,0212121212121212;0,0426938481177949
8;"B20";106;"Human immunodeficiency virus [HIV] disease with infectious and parasitic diseases";2622;21906;513095;0,0404271548436308;0,0426938481177949
8;"B21";4;"Human immunodeficiency virus [HIV] disease with malignant neoplasms";194;21906;513095;0,0206185567010309;0,0426938481177949
8;"B22";15;"Human immunodeficiency virus [HIV] disease with other specified diseases";419;21906;513095;0,035799522673031;0,0426938481177949
8;"B23";43;"Human immunodeficiency virus [HIV] disease with other conditions";1025;21906;513095;0,0419512195121951;0,0426938481177949
8;"B24";35;"Unspecified human immunodeficiency virus [HIV] disease";727;21906;513095;0,0481430536451169;0,0426938481177949
8;"B33";2;"Other viral diseases, not elsewhere classified";10;21906;513095;0,2;0,0426938481177949
8;"B37";11;"Candidiasis";86;21906;513095;0,127906976744186;0,0426938481177949
8;"B39";1;"Histoplasmosis";10;21906;513095;0,1;0,0426938481177949
8;"B49";1;"Unspecified mycosis";16;21906;513095;0,0625;0,0426938481177949
8;"B57";3;"Chagas' disease";36;21906;513095;0,0833333333333333;0,0426938481177949
8;"B58";1;"Toxoplasmosis";12;21906;513095;0,0833333333333333;0,0426938481177949
8;"B69";4;"Cysticercosis";88;21906;513095;0,0454545454545455;0,0426938481177949
8;"B86";1;"Scabies";3;21906;513095;0,333333333333333;0,0426938481177949
8;"B87";1;"Myiasis";11;21906;513095;0,0909090909090909;0,0426938481177949
8;"B90";8;"Sequelae of tuberculosis";199;21906;513095;0,0402010050251256;0,0426938481177949
8;"B94";16;"Sequelae of other and unspecified infectious and parasitic diseases";227;21906;513095;0,0704845814977974;0,0426938481177949
8;"C00";1;"Malignant neoplasm of lip";9;21906;513095;0,111111111111111;0,0426938481177949
8;"C01";1;"Malignant neoplasm of base of tongue";21;21906;513095;0,0476190476190476;0,0426938481177949
8;"C02";7;"Malignant neoplasm of other and unspecified parts of tongue";202;21906;513095;0,0346534653465347;0,0426938481177949
8;"C04";1;"Malignant neoplasm of floor of mouth";28;21906;513095;0,0357142857142857;0,0426938481177949
8;"C05";1;"Malignant neoplasm of palate";37;21906;513095;0,027027027027027;0,0426938481177949
8;"C06";3;"Malignant neoplasm of other and unspecified parts of mouth";89;21906;513095;0,0337078651685393;0,0426938481177949
8;"C07";6;"Malignant neoplasm of parotid gland";100;21906;513095;0,06;0,0426938481177949
8;"C09";1;"Malignant neoplasm of tonsil";43;21906;513095;0,0232558139534884;0,0426938481177949
8;"C10";3;"Malignant neoplasm of oropharynx";35;21906;513095;0,0857142857142857;0,0426938481177949
8;"C11";1;"Malignant neoplasm of nasopharynx";61;21906;513095;0,0163934426229508;0,0426938481177949
8;"C13";1;"Malignant neoplasm of hypopharynx";47;21906;513095;0,0212765957446809;0,0426938481177949
8;"C14";8;"Malignant neoplasm of other and ill-defined sites in the lip, oral cavity, and pharynx";171;21906;513095;0,0467836257309941;0,0426938481177949
8;"C15";31;"Malignant neoplasm of esophagus";883;21906;513095;0,0351075877689694;0,0426938481177949
8;"C16";232;"Malignant neoplasm of stomach";5326;21906;513095;0,0435598948554262;0,0426938481177949
8;"C17";8;"Malignant neoplasm of small intestine";181;21906;513095;0,0441988950276243;0,0426938481177949
8;"C18";125;"Malignant neoplasm of colon";3170;21906;513095;0,0394321766561514;0,0426938481177949
8;"C19";7;"Malignant neoplasm of rectosigmoid junction";159;21906;513095;0,0440251572327044;0,0426938481177949
8;"C20";18;"Malignant neoplasm of rectum";526;21906;513095;0,0342205323193916;0,0426938481177949
8;"C21";1;"Malignant neoplasm of anus and anal canal";52;21906;513095;0,0192307692307692;0,0426938481177949
8;"C22";195;"Malignant neoplasm of liver and intrahepatic bile ducts";4862;21906;513095;0,0401069518716578;0,0426938481177949
8;"C23";29;"Malignant neoplasm of gallbladder";562;21906;513095;0,0516014234875445;0,0426938481177949
8;"C24";55;"Malignant neoplasm of other and unspecified parts of biliary tract";1019;21906;513095;0,0539744847890088;0,0426938481177949
8;"C25";137;"Malignant neoplasm of pancreas";3493;21906;513095;0,0392212997423418;0,0426938481177949
8;"C26";13;"Malignant neoplasm of other and ill-defined digestive organs";340;21906;513095;0,0382352941176471;0,0426938481177949
8;"C30";2;"Malignant neoplasm of nasal cavity and middle ear";20;21906;513095;0,1;0,0426938481177949
8;"C31";1;"Malignant neoplasm of accessory sinuses";49;21906;513095;0,0204081632653061;0,0426938481177949
8;"C32";35;"Malignant neoplasm of larynx";826;21906;513095;0,0423728813559322;0,0426938481177949
8;"C34";284;"Malignant neoplasm of bronchus and lung";6477;21906;513095;0,0438474602439401;0,0426938481177949
8;"C37";1;"Malignant neoplasm of thymus";18;21906;513095;0,0555555555555556;0,0426938481177949
8;"C38";4;"Malignant neoplasm of heart, mediastinum, and pleura";87;21906;513095;0,0459770114942529;0,0426938481177949
8;"C39";1;"Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs";8;21906;513095;0,125;0,0426938481177949
8;"C40";4;"Malignant neoplasm of bone and articular cartilage of limbs";100;21906;513095;0,04;0,0426938481177949
8;"C41";22;"Malignant neoplasm of bone and articular cartilage of other and unspecified sites";619;21906;513095;0,0355411954765751;0,0426938481177949
8;"C43";23;"Malignant melanoma of skin";473;21906;513095;0,0486257928118393;0,0426938481177949
8;"C44";35;"Other malignant neoplasms of skin";793;21906;513095;0,0441361916771753;0,0426938481177949
8;"C45";9;"Mesothelioma";224;21906;513095;0,0401785714285714;0,0426938481177949
8;"C47";1;"Malignant neoplasm of peripheral nerves and autonomic nervous system";33;21906;513095;0,0303030303030303;0,0426938481177949
8;"C48";11;"Malignant neoplasm of retroperitoneum and peritoneum";195;21906;513095;0,0564102564102564;0,0426938481177949
8;"C49";29;"Malignant neoplasm of other connective and soft tissue";613;21906;513095;0,0473083197389886;0,0426938481177949
8;"C50";210;"Malignant neoplasm of breast";4684;21906;513095;0,0448334756618275;0,0426938481177949
8;"C51";7;"Malignant neoplasm of vulva";113;21906;513095;0,0619469026548673;0,0426938481177949
8;"C52";2;"Malignant neoplasm of vagina";33;21906;513095;0,0606060606060606;0,0426938481177949
8;"C53";139;"Malignant neoplasm of cervix uteri";3895;21906;513095;0,0356867779204108;0,0426938481177949
8;"C54";22;"Malignant neoplasm of corpus uteri";321;21906;513095;0,0685358255451713;0,0426938481177949
8;"C55";12;"Malignant neoplasm of uterus, part unspecified";286;21906;513095;0,041958041958042;0,0426938481177949
8;"C56";66;"Malignant neoplasm of ovary";1641;21906;513095;0,0402193784277879;0,0426938481177949
8;"C57";1;"Malignant neoplasm of other and unspecified female genital organs";33;21906;513095;0,0303030303030303;0,0426938481177949
8;"C60";6;"Malignant neoplasm of penis";145;21906;513095;0,0413793103448276;0,0426938481177949
8;"C61";203;"Malignant neoplasm of prostate";4968;21906;513095;0,0408615136876006;0,0426938481177949
8;"C62";11;"Malignant neoplasm of testis";340;21906;513095;0,0323529411764706;0,0426938481177949
8;"C64";62;"Malignant neoplasm of kidney, except renal pelvis";1650;21906;513095;0,0375757575757576;0,0426938481177949
8;"C67";45;"Malignant neoplasm of bladder";999;21906;513095;0,045045045045045;0,0426938481177949
8;"C68";2;"Malignant neoplasm of other and unspecified urinary organs";20;21906;513095;0,1;0,0426938481177949
8;"C69";4;"Malignant neoplasm of eye and adnexa";85;21906;513095;0,0470588235294118;0,0426938481177949
8;"C70";2;"Malignant neoplasm of meninges";24;21906;513095;0,0833333333333333;0,0426938481177949
8;"C71";67;"Malignant neoplasm of brain";1732;21906;513095;0,0386836027713626;0,0426938481177949
8;"C72";2;"Malignant neoplasm of spinal cord, cranial nerves, and other parts of central nervous system";53;21906;513095;0,0377358490566038;0,0426938481177949
8;"C73";21;"Malignant neoplasm of thyroid gland";483;21906;513095;0,0434782608695652;0,0426938481177949
8;"C74";4;"Malignant neoplasm of adrenal gland";84;21906;513095;0,0476190476190476;0,0426938481177949
8;"C75";4;"Malignant neoplasm of other endocrine glands and related structures";55;21906;513095;0,0727272727272727;0,0426938481177949
8;"C76";26;"Malignant neoplasm of other and ill_defined sites";537;21906;513095;0,0484171322160149;0,0426938481177949
8;"C78";15;"Secondary malignant neoplasm of respiratory and digestive organs";607;21906;513095;0,0247116968698517;0,0426938481177949
8;"C79";18;"Secondary malignant neoplasm of other sites";312;21906;513095;0,0576923076923077;0,0426938481177949
8;"C80";95;"Malignant neoplasm without specification of site";1838;21906;513095;0,0516866158868335;0,0426938481177949
8;"C81";14;"Hodgkin's disease";432;21906;513095;0,0324074074074074;0,0426938481177949
8;"C82";2;"Follicular [nodular] non-Hodgkin's lymphoma";33;21906;513095;0,0606060606060606;0,0426938481177949
8;"C83";12;"Diffuse non-Hodgkin's lymphoma";241;21906;513095;0,0497925311203319;0,0426938481177949
8;"C84";2;"Peripheral and cutaneous T-cell lymphomas";54;21906;513095;0,037037037037037;0,0426938481177949
8;"C85";59;"Other and unspecified types of non-Hodgkin's lymphoma";1735;21906;513095;0,0340057636887608;0,0426938481177949
8;"C88";1;"Malignant immunoproliferative diseases";11;21906;513095;0,0909090909090909;0,0426938481177949
8;"C90";27;"Multiple myeloma and malignant plasma cell neoplasms";797;21906;513095;0,0338770388958595;0,0426938481177949
8;"C91";75;"Lymphoid leukemia";1787;21906;513095;0,0419697817571349;0,0426938481177949
8;"C92";50;"Myeloid leukemia";1184;21906;513095;0,0422297297297297;0,0426938481177949
8;"C94";1;"Other leukemias of specified cell type";25;21906;513095;0,04;0,0426938481177949
8;"C95";21;"Leukemia of unspecified cell type";619;21906;513095;0,0339256865912763;0,0426938481177949
8;"C97";25;"Malignant neoplasms of independent (primary) multiple sites";721;21906;513095;0,0346740638002774;0,0426938481177949
8;"D04";1;"Carcinoma in situ of skin";1;21906;513095;1;0,0426938481177949
8;"D11";1;"Benign neoplasm of major salivary glands";1;21906;513095;1;0,0426938481177949
8;"D17";1;"Benign lipomatous neoplasm";4;21906;513095;0,25;0,0426938481177949
8;"D18";2;"Hemangioma and lymphangioma, any site";93;21906;513095;0,021505376344086;0,0426938481177949
8;"D32";4;"Benign neoplasm of meninges";266;21906;513095;0,0150375939849624;0,0426938481177949
8;"D35";4;"Benign neoplasm of other and unspecified endocrine glands";112;21906;513095;0,0357142857142857;0,0426938481177949
8;"D36";2;"Benign neoplasm of other and unspecified sites";37;21906;513095;0,0540540540540541;0,0426938481177949
8;"D37";18;"Neoplasm of uncertain or unknown behavior of oral cavity and digestive organs";706;21906;513095;0,0254957507082153;0,0426938481177949
8;"D38";16;"Neoplasm of uncertain or unknown behavior of middle ear and respiratory and intrathoracic organs";320;21906;513095;0,05;0,0426938481177949
8;"D39";2;"Neoplasm of uncertain or unknown behavior of female genital organs";53;21906;513095;0,0377358490566038;0,0426938481177949
8;"D41";4;"Neoplasm of uncertain or unknown behavior of urinary organs";125;21906;513095;0,032;0,0426938481177949
8;"D42";1;"Neoplasm of uncertain or unknown behavior of meninges";15;21906;513095;0,0666666666666667;0,0426938481177949
8;"D43";44;"Neoplasm of uncertain or unknown behavior of brain and central nervous system";843;21906;513095;0,0521945432977461;0,0426938481177949
8;"D44";3;"Neoplasm of uncertain or unknown behavior of endocrine glands";80;21906;513095;0,0375;0,0426938481177949
8;"D45";4;"Polycythemia vera";40;21906;513095;0,1;0,0426938481177949
8;"D46";18;"Myelodysplastic syndromes";298;21906;513095;0,0604026845637584;0,0426938481177949
8;"D47";5;"Other neoplasms of uncertain or unknown behavior of lymphoid, hematopoietic, and related tissue";143;21906;513095;0,034965034965035;0,0426938481177949
8;"D48";28;"Neoplasm of uncertain or unknown behavior of other and unspecified sites";587;21906;513095;0,0477001703577513;0,0426938481177949
8;"D50";2;"Iron deficiency anemia";89;21906;513095;0,0224719101123595;0,0426938481177949
8;"D53";23;"Other nutritional anemias";693;21906;513095;0,0331890331890332;0,0426938481177949
8;"D58";1;"Other hereditary hemolytic anemias";57;21906;513095;0,0175438596491228;0,0426938481177949
8;"D59";3;"Acquired hemolytic anemia";53;21906;513095;0,0566037735849057;0,0426938481177949
8;"D61";28;"Other aplastic anemias";483;21906;513095;0,0579710144927536;0,0426938481177949
8;"D64";94;"Other anemias";2067;21906;513095;0,0454765360425738;0,0426938481177949
8;"D65";12;"Disseminated intravascular coagulation [defibrination syndrome]";169;21906;513095;0,0710059171597633;0,0426938481177949
8;"D68";5;"Other coagulation defects";155;21906;513095;0,032258064516129;0,0426938481177949
8;"D69";10;"Purpura and other hemorrhagic conditions";312;21906;513095;0,032051282051282;0,0426938481177949
8;"D70";2;"Agranulocytosis";45;21906;513095;0,0444444444444444;0,0426938481177949
8;"D73";2;"Diseases of spleen";25;21906;513095;0,08;0,0426938481177949
8;"D75";2;"Other diseases of blood and blood-forming organs";28;21906;513095;0,0714285714285714;0,0426938481177949
8;"D76";2;"Certain diseases involving lymphoreticular tissue and reticulohistiocytic system";44;21906;513095;0,0454545454545455;0,0426938481177949
8;"D84";4;"Other immunodeficiencies";73;21906;513095;0,0547945205479452;0,0426938481177949
8;"E03";11;"Other hypothyroidism";379;21906;513095;0,029023746701847;0,0426938481177949
8;"E04";3;"Other nontoxic goiter";35;21906;513095;0,0857142857142857;0,0426938481177949
8;"E05";9;"Thyrotoxicosis [hyperthyroidism]";151;21906;513095;0,0596026490066225;0,0426938481177949
8;"E10";41;"Insulin-dependent diabetes mellitus";1118;21906;513095;0,0366726296958855;0,0426938481177949
8;"E11";1705;"Non-insulin-dependent diabetes mellitus  ";42421;21906;513095;0,0401923575587563;0,0426938481177949
8;"E12";76;"Malnutrition-related diabetes mellitus  ";2160;21906;513095;0,0351851851851852;0,0426938481177949
8;"E14";1228;"Unspecified diabetes mellitus  ";27330;21906;513095;0,0449323088181486;0,0426938481177949
8;"E16";10;"Other disorders of pancreatic internal secretion";249;21906;513095;0,0401606425702811;0,0426938481177949
8;"E23";1;"Hypofunction and other disorders of the pituitary gland";49;21906;513095;0,0204081632653061;0,0426938481177949
8;"E27";2;"Other disorders of adrenal gland";57;21906;513095;0,0350877192982456;0,0426938481177949
8;"E34";1;"Other endocrine disorders";22;21906;513095;0,0454545454545455;0,0426938481177949
8;"E40";1;"Kwashiorkor";66;21906;513095;0,0151515151515152;0,0426938481177949
8;"E41";3;"Nutritional marasmus";70;21906;513095;0,0428571428571429;0,0426938481177949
8;"E43";147;"Unspecified severe protein-energy malnutrition";3642;21906;513095;0,0403624382207578;0,0426938481177949
8;"E44";43;"Protein-energy malnutrition of moderate and mild degree";1020;21906;513095;0,042156862745098;0,0426938481177949
8;"E46";138;"Unspecified protein-energy malnutrition";3275;21906;513095;0,0421374045801527;0,0426938481177949
8;"E56";1;"Other vitamin deficiencies";21;21906;513095;0,0476190476190476;0,0426938481177949
8;"E66";58;"Obesity";1073;21906;513095;0,0540540540540541;0,0426938481177949
8;"E72";1;"Other disorders of amino-acid metabolism";9;21906;513095;0,111111111111111;0,0426938481177949
8;"E78";47;"Disorders of lipoprotein metabolism and other lipidemias";1053;21906;513095;0,0446343779677113;0,0426938481177949
8;"E79";2;"Disorders of purine and pyrimidine metabolism";82;21906;513095;0,024390243902439;0,0426938481177949
8;"E83";1;"Disorders of mineral metabolism";33;21906;513095;0,0303030303030303;0,0426938481177949
8;"E84";3;"Cystic fibrosis";102;21906;513095;0,0294117647058824;0,0426938481177949
8;"E85";1;"Amyloidosis";31;21906;513095;0,032258064516129;0,0426938481177949
8;"E86";23;"Volume depletion";618;21906;513095;0,0372168284789644;0,0426938481177949
8;"E87";81;"Other disorders of fluid, electrolyte, and acid-base balance";2256;21906;513095;0,0359042553191489;0,0426938481177949
8;"E88";25;"Other metabolic disorders";336;21906;513095;0,0744047619047619;0,0426938481177949
8;"F01";1;"Vascular dementia";67;21906;513095;0,0149253731343284;0,0426938481177949
8;"F03";25;"Unspecified dementia";746;21906;513095;0,0335120643431635;0,0426938481177949
8;"F05";3;"Delirium, not induced by alcohol and other psychoactive substances";24;21906;513095;0,125;0,0426938481177949
8;"F10";122;"Mental and behavioral disorders due to use of alcohol";2485;21906;513095;0,0490945674044266;0,0426938481177949
8;"F17";3;"Mental and behavioral disorders due to use of tobacco  ";38;21906;513095;0,0789473684210526;0,0426938481177949
8;"F19";8;"Mental and behavioral disorders due to multiple drug use and use of other psychoactive substances  ";74;21906;513095;0,108108108108108;0,0426938481177949
8;"F20";3;"Schizophrenia";91;21906;513095;0,032967032967033;0,0426938481177949
8;"F31";1;"Bipolar affective disorder";14;21906;513095;0,0714285714285714;0,0426938481177949
8;"F32";10;"Depressive episode";146;21906;513095;0,0684931506849315;0,0426938481177949
8;"F44";1;"Dissociative [conversion] disorders";7;21906;513095;0,142857142857143;0,0426938481177949
8;"F50";1;"Eating disorders";6;21906;513095;0,166666666666667;0,0426938481177949
8;"F79";1;"Unspecified mental retardation";13;21906;513095;0,0769230769230769;0,0426938481177949
8;"F82";2;"Specific developmental disorder of motor function";24;21906;513095;0,0833333333333333;0,0426938481177949
8;"F83";1;"Mixed specific developmental disorders";5;21906;513095;0,2;0,0426938481177949
8;"G00";9;"Bacterial meningitis, not elsewhere classified";184;21906;513095;0,0489130434782609;0,0426938481177949
8;"G03";8;"Meningitis due to other and unspecified causes";158;21906;513095;0,0506329113924051;0,0426938481177949
8;"G04";18;"Encephalitis, myelitis, and encephalomyelitis";465;21906;513095;0,0387096774193548;0,0426938481177949
8;"G06";8;"Intracranial and intraspinal abscess and granuloma";80;21906;513095;0,1;0,0426938481177949
8;"G08";2;"Intracranial and intraspinal phlebitis and thrombophlebitis";9;21906;513095;0,222222222222222;0,0426938481177949
8;"G09";3;"Sequelae of inflammatory diseases of central nervous system";74;21906;513095;0,0405405405405405;0,0426938481177949
8;"G10";3;"Huntington's disease";50;21906;513095;0,06;0,0426938481177949
8;"G12";9;"Spinal muscular atrophy and related syndromes";274;21906;513095;0,0328467153284672;0,0426938481177949
8;"G20";56;"Parkinson's disease";1046;21906;513095;0,0535372848948375;0,0426938481177949
8;"G30";74;"Alzheimer's disease";1230;21906;513095;0,0601626016260163;0,0426938481177949
8;"G31";4;"Other degenerative diseases of nervous system, not elsewhere classified";217;21906;513095;0,0184331797235023;0,0426938481177949
8;"G35";9;"Multiple sclerosis";243;21906;513095;0,037037037037037;0,0426938481177949
8;"G37";3;"Other demyelinating diseases of central nervous system";50;21906;513095;0,06;0,0426938481177949
8;"G40";78;"Epilepsy";1413;21906;513095;0,0552016985138004;0,0426938481177949
8;"G41";3;"Status epilepticus";208;21906;513095;0,0144230769230769;0,0426938481177949
8;"G45";1;"Transient cerebral ischemic attacks and related syndromes";7;21906;513095;0,142857142857143;0,0426938481177949
8;"G52";1;"Disorders of other cranial nerves";3;21906;513095;0,333333333333333;0,0426938481177949
